"","minlatedeparted","scheddeplocal"
"4359",15,"20/06/2018 6:20"
"4360",-1,"20/06/2018 5:50"
"4361",-13,"20/06/2018 11:05"
"4362",12,"20/06/2018 13:00"
"4363",-21,"20/06/2018 9:35"
"4364",8,"20/06/2018 13:15"
"4365",3,"20/06/2018 5:40"
"4366",3,"20/06/2018 9:00"
"4367",-24,"20/06/2018 15:15"
"4368",0,"20/06/2018 15:35"
"4369",-8,"20/06/2018 18:10"
"4370",-14,"20/06/2018 12:40"
"4371",-13,"20/06/2018 10:15"
"4372",-2,"06/05/2018 5:50"
"4373",3,"06/05/2018 11:05"
"4374",-3,"06/05/2018 13:00"
"4375",-12,"06/05/2018 9:35"
"4376",-13,"06/05/2018 13:15"
"4377",-1,"06/05/2018 5:40"
"4378",-8,"06/05/2018 9:00"
"4379",-10,"06/05/2018 15:15"
"4380",-1,"06/05/2018 15:35"
"4381",-26,"06/05/2018 18:10"
"4382",-9,"06/05/2018 12:40"
"4383",-13,"06/05/2018 10:15"
"4384",-3,"10/04/2019 6:00"
"4385",17,"10/04/2019 6:25"
"4386",56,"10/04/2019 5:55"
"4387",24,"10/04/2019 11:05"
"4388",29,"10/04/2019 13:05"
"4389",65,"10/04/2019 9:35"
"4390",46,"10/04/2019 13:15"
"4391",15,"10/04/2019 5:35"
"4392",46,"10/04/2019 9:00"
"4393",24,"10/04/2019 5:50"
"4394",57,"10/04/2019 4:30"
"4395",21,"10/04/2019 15:00"
"4396",86,"10/04/2019 17:50"
"4397",6,"10/04/2019 5:10"
"4398",-6,"10/04/2019 16:40"
"4399",82,"10/04/2019 17:10"
"4400",95,"10/04/2019 17:20"
"4401",85,"10/04/2019 21:45"
"4402",69,"10/04/2019 22:30"
"4403",127,"10/04/2019 19:55"
"4404",-5,"10/04/2019 12:30"
"4405",-5,"10/04/2019 9:35"
"4406",-4,"14/03/2019 6:30"
"4407",57,"14/03/2019 9:15"
"4408",68,"14/03/2019 6:00"
"4409",4,"14/03/2019 10:50"
"4410",8,"14/03/2019 13:00"
"4411",-13,"14/03/2019 9:35"
"4412",2,"14/03/2019 5:40"
"4413",38,"14/03/2019 13:15"
"4414",38,"14/03/2019 8:20"
"4415",3,"14/03/2019 14:45"
"4416",-3,"14/03/2019 5:35"
"4417",6,"14/03/2019 4:55"
"4418",4,"14/03/2019 14:55"
"4419",-21,"14/03/2019 21:35"
"4420",48,"14/03/2019 12:30"
"4421",49,"14/03/2019 11:00"
"4422",0,"14/03/2019 4:55"
"4423",-1,"11/02/2019 6:30"
"4424",-14,"11/02/2019 9:15"
"4425",-2,"11/02/2019 6:00"
"4426",27,"11/02/2019 10:50"
"4427",3,"11/02/2019 13:00"
"4428",-16,"11/02/2019 9:35"
"4429",0,"11/02/2019 5:40"
"4430",44,"11/02/2019 13:15"
"4431",-17,"11/02/2019 8:20"
"4432",-2,"11/02/2019 14:45"
"4433",-9,"11/02/2019 5:35"
"4434",-14,"11/02/2019 4:55"
"4435",30,"11/02/2019 14:55"
"4436",-9,"11/02/2019 12:30"
"4437",-25,"11/02/2019 11:00"
"4438",-9,"11/02/2019 4:55"
"4439",-6,"20/12/2018 6:30"
"4440",30,"20/12/2018 9:15"
"4441",2,"20/12/2018 6:00"
"4442",18,"20/12/2018 10:50"
"4443",28,"20/12/2018 13:00"
"4444",-12,"20/12/2018 9:35"
"4445",13,"20/12/2018 5:40"
"4446",26,"20/12/2018 13:15"
"4447",-9,"20/12/2018 8:20"
"4448",15,"20/12/2018 5:35"
"4449",1,"20/12/2018 4:55"
"4450",34,"20/12/2018 14:55"
"4451",-6,"20/12/2018 21:35"
"4452",-8,"20/12/2018 12:30"
"4453",57,"20/12/2018 11:00"
"4454",5,"20/12/2018 4:55"
"4455",-6,"22/10/2018 6:20"
"4456",-1,"22/10/2018 5:50"
"4457",-8,"22/10/2018 11:05"
"4458",20,"22/10/2018 13:00"
"4459",-12,"22/10/2018 9:35"
"4460",0,"22/10/2018 5:40"
"4461",13,"22/10/2018 9:00"
"4462",-5,"22/10/2018 13:15"
"4463",-23,"22/10/2018 15:15"
"4464",-12,"22/10/2018 18:10"
"4465",-10,"22/10/2018 12:40"
"4466",-18,"22/10/2018 10:15"
"4467",-16,"06/09/2018 6:20"
"4468",-12,"06/09/2018 5:50"
"4469",25,"06/09/2018 11:05"
"4470",-16,"06/09/2018 13:00"
"4471",12,"06/09/2018 5:40"
"4472",-3,"06/09/2018 9:00"
"4473",-21,"06/09/2018 13:15"
"4474",-4,"06/09/2018 15:15"
"4475",-10,"06/09/2018 19:15"
"4476",-3,"06/09/2018 12:40"
"4477",-13,"06/09/2018 10:15"
"4478",77,"16/06/2018 6:20"
"4479",20,"16/06/2018 5:50"
"4480",38,"16/06/2018 11:05"
"4481",-12,"16/06/2018 13:00"
"4482",3,"16/06/2018 9:35"
"4483",5,"16/06/2018 5:40"
"4484",-13,"16/06/2018 9:00"
"4485",50,"16/06/2018 13:15"
"4486",17,"16/06/2018 15:15"
"4487",101,"16/06/2018 18:10"
"4488",22,"16/06/2018 12:40"
"4489",12,"16/06/2018 10:15"
"4490",-5,"15/10/2018 6:20"
"4491",1,"15/10/2018 5:50"
"4492",-7,"15/10/2018 11:05"
"4493",1,"15/10/2018 13:00"
"4494",-12,"15/10/2018 9:35"
"4495",-1,"15/10/2018 5:40"
"4496",-8,"15/10/2018 9:00"
"4497",-10,"15/10/2018 13:15"
"4498",-11,"15/10/2018 15:15"
"4499",-20,"15/10/2018 18:10"
"4500",-4,"15/10/2018 12:40"
"4501",-14,"15/10/2018 10:15"
"4502",13,"30/12/2018 9:15"
"4503",20,"30/12/2018 10:50"
"4504",24,"30/12/2018 13:00"
"4505",4,"30/12/2018 13:15"
"4506",8,"30/12/2018 8:20"
"4507",28,"30/12/2018 14:45"
"4508",-2,"30/12/2018 5:35"
"4509",-1,"30/12/2018 4:55"
"4510",69,"30/12/2018 14:55"
"4511",23,"30/12/2018 21:35"
"4512",26,"30/12/2018 12:30"
"4513",19,"30/12/2018 11:00"
"4514",-2,"30/12/2018 4:55"
"4515",20,"15/05/2018 5:50"
"4516",-1,"15/05/2018 11:05"
"4517",68,"15/05/2018 13:00"
"4518",-8,"15/05/2018 9:35"
"4519",2,"15/05/2018 5:40"
"4520",39,"15/05/2018 9:00"
"4521",0,"23/11/2018 6:00"
"4522",-4,"23/11/2018 10:50"
"4523",-13,"23/11/2018 13:00"
"4524",2,"23/11/2018 9:35"
"4525",12,"23/11/2018 13:15"
"4526",18,"23/11/2018 5:40"
"4527",-6,"23/11/2018 6:30"
"4528",-2,"23/11/2018 8:20"
"4529",26,"23/11/2018 14:55"
"4530",-4,"23/11/2018 12:30"
"4531",-14,"23/11/2018 11:00"
"4532",-4,"24/01/2019 6:30"
"4533",9,"24/01/2019 9:15"
"4534",105,"24/01/2019 6:00"
"4535",7,"24/01/2019 10:50"
"4536",2,"24/01/2019 13:00"
"4537",24,"24/01/2019 9:35"
"4538",12,"24/01/2019 5:40"
"4539",-3,"24/01/2019 13:15"
"4540",8,"24/01/2019 14:45"
"4541",-1,"24/01/2019 5:35"
"4542",6,"24/01/2019 4:55"
"4543",47,"24/01/2019 14:55"
"4544",-10,"24/01/2019 21:35"
"4545",-1,"24/01/2019 12:30"
"4546",34,"24/01/2019 11:00"
"4547",-12,"24/01/2019 4:55"
"4548",36,"27/04/2019 5:45"
"4549",32,"27/04/2019 6:25"
"4550",149,"27/04/2019 5:55"
"4551",82,"27/04/2019 11:05"
"4552",108,"27/04/2019 13:05"
"4553",92,"27/04/2019 9:35"
"4554",130,"27/04/2019 13:15"
"4555",75,"27/04/2019 9:00"
"4556",41,"27/04/2019 5:50"
"4557",0,"27/04/2019 4:30"
"4558",9,"27/04/2019 5:10"
"4559",143,"27/04/2019 16:40"
"4560",5,"27/04/2019 17:10"
"4561",117,"27/04/2019 17:20"
"4562",22,"27/04/2019 22:30"
"4563",106,"27/04/2019 19:55"
"4564",46,"27/04/2019 12:30"
"4565",189,"27/04/2019 9:35"
"4566",-6,"24/08/2018 5:50"
"4567",25,"24/08/2018 11:05"
"4568",19,"24/08/2018 9:35"
"4569",36,"24/08/2018 13:15"
"4570",-2,"24/08/2018 5:40"
"4571",-4,"24/08/2018 9:00"
"4572",36,"24/08/2018 15:15"
"4573",-9,"24/08/2018 18:10"
"4574",-10,"24/08/2018 12:40"
"4575",-11,"24/08/2018 10:15"
"4576",3,"07/09/2018 6:20"
"4577",90,"07/09/2018 13:15"
"4578",-14,"07/09/2018 18:10"
"4579",71,"07/09/2018 12:40"
"4580",0,"18/07/2018 6:20"
"4581",14,"18/07/2018 5:50"
"4582",9,"18/07/2018 11:05"
"4583",-8,"18/07/2018 13:00"
"4584",30,"18/07/2018 9:35"
"4585",95,"18/07/2018 13:15"
"4586",14,"18/07/2018 5:40"
"4587",-9,"18/07/2018 9:00"
"4588",43,"18/07/2018 15:15"
"4589",-4,"18/07/2018 12:40"
"4590",-17,"18/07/2018 10:15"
"4591",-2,"24/03/2019 6:30"
"4592",-3,"24/03/2019 9:15"
"4593",0,"24/03/2019 6:00"
"4594",11,"24/03/2019 10:50"
"4595",-15,"24/03/2019 13:00"
"4596",-16,"24/03/2019 9:35"
"4597",0,"24/03/2019 13:15"
"4598",-4,"24/03/2019 5:40"
"4599",-13,"24/03/2019 8:20"
"4600",-5,"24/03/2019 14:45"
"4601",2,"24/03/2019 5:35"
"4602",-2,"24/03/2019 4:55"
"4603",19,"24/03/2019 14:55"
"4604",-16,"24/03/2019 21:35"
"4605",-3,"24/03/2019 12:30"
"4606",-22,"24/03/2019 11:00"
"4607",-6,"24/03/2019 4:55"
"4608",17,"11/06/2018 5:50"
"4609",65,"11/06/2018 11:05"
"4610",39,"11/06/2018 13:00"
"4611",15,"11/06/2018 9:35"
"4612",16,"11/06/2018 5:40"
"4613",8,"11/06/2018 9:00"
"4614",35,"11/06/2018 13:15"
"4615",88,"11/06/2018 15:15"
"4616",-3,"11/06/2018 18:10"
"4617",154,"11/06/2018 12:40"
"4618",-1,"11/06/2018 10:15"
"4619",-5,"04/07/2018 5:50"
"4620",-11,"04/07/2018 11:05"
"4621",-21,"04/07/2018 13:00"
"4622",19,"04/07/2018 9:35"
"4623",70,"04/07/2018 13:15"
"4624",39,"04/07/2018 5:40"
"4625",-7,"04/07/2018 9:00"
"4626",-13,"04/07/2018 15:15"
"4627",-14,"04/07/2018 12:40"
"4628",-16,"04/07/2018 10:15"
"4629",-4,"29/05/2018 6:20"
"4630",-5,"29/05/2018 5:50"
"4631",-9,"29/05/2018 11:05"
"4632",20,"29/05/2018 13:00"
"4633",-14,"29/05/2018 9:35"
"4634",-9,"29/05/2018 5:40"
"4635",6,"29/05/2018 9:00"
"4636",12,"29/05/2018 13:15"
"4637",-20,"29/05/2018 15:15"
"4638",-15,"29/05/2018 18:10"
"4639",4,"29/05/2018 12:40"
"4640",-2,"29/05/2018 10:15"
"4641",0,"14/10/2018 6:20"
"4642",0,"14/10/2018 5:50"
"4643",2,"14/10/2018 11:05"
"4644",9,"14/10/2018 13:00"
"4645",-16,"14/10/2018 9:35"
"4646",2,"14/10/2018 13:15"
"4647",11,"14/10/2018 5:40"
"4648",-3,"14/10/2018 9:00"
"4649",132,"14/10/2018 15:15"
"4650",22,"14/10/2018 18:10"
"4651",-13,"14/10/2018 12:40"
"4652",-12,"14/10/2018 10:15"
"4653",-12,"09/09/2018 5:50"
"4654",-3,"09/09/2018 11:05"
"4655",-10,"09/09/2018 13:00"
"4656",-13,"09/09/2018 9:35"
"4657",-3,"09/09/2018 13:15"
"4658",-1,"09/09/2018 5:40"
"4659",-7,"09/09/2018 9:00"
"4660",-12,"09/09/2018 15:15"
"4661",-19,"09/09/2018 18:10"
"4662",-10,"09/09/2018 12:40"
"4663",-10,"09/09/2018 10:15"
"4664",22,"13/11/2018 6:30"
"4665",9,"13/11/2018 6:00"
"4666",-7,"13/11/2018 10:50"
"4667",-8,"13/11/2018 13:00"
"4668",6,"13/11/2018 9:35"
"4669",30,"13/11/2018 5:40"
"4670",28,"13/11/2018 13:15"
"4671",-2,"13/11/2018 8:20"
"4672",29,"13/11/2018 5:50"
"4673",-5,"13/11/2018 14:55"
"4674",10,"13/11/2018 12:30"
"4675",-15,"13/11/2018 11:00"
"4676",7,"11/04/2019 5:55"
"4677",24,"11/04/2019 11:05"
"4678",6,"11/04/2019 13:05"
"4679",16,"11/04/2019 9:35"
"4680",8,"11/04/2019 5:35"
"4681",114,"11/04/2019 13:15"
"4682",-5,"11/04/2019 9:00"
"4683",-6,"11/04/2019 5:50"
"4684",3,"11/04/2019 4:30"
"4685",24,"11/04/2019 15:00"
"4686",90,"11/04/2019 17:50"
"4687",-9,"11/04/2019 5:10"
"4688",0,"11/04/2019 16:40"
"4689",0,"11/04/2019 17:10"
"4690",-2,"11/04/2019 5:15"
"4691",9,"11/04/2019 17:20"
"4692",-20,"11/04/2019 21:45"
"4693",62,"11/04/2019 22:30"
"4694",-8,"11/04/2019 19:55"
"4695",0,"11/04/2019 12:30"
"4696",-5,"11/04/2019 9:35"
"4697",38,"22/03/2019 6:30"
"4698",37,"22/03/2019 9:15"
"4699",0,"22/03/2019 6:00"
"4700",46,"22/03/2019 10:50"
"4701",71,"22/03/2019 13:00"
"4702",74,"22/03/2019 9:35"
"4703",59,"22/03/2019 13:15"
"4704",31,"22/03/2019 5:40"
"4705",76,"22/03/2019 8:20"
"4706",10,"22/03/2019 14:45"
"4707",20,"22/03/2019 5:35"
"4708",-15,"22/03/2019 4:55"
"4709",-5,"22/03/2019 14:55"
"4710",31,"22/03/2019 12:30"
"4711",-14,"22/03/2019 11:00"
"4712",-4,"22/03/2019 4:55"
"4713",26,"08/02/2019 6:30"
"4714",85,"08/02/2019 9:15"
"4715",52,"08/02/2019 6:00"
"4716",61,"08/02/2019 10:50"
"4717",34,"08/02/2019 13:00"
"4718",59,"08/02/2019 9:35"
"4719",56,"08/02/2019 13:15"
"4720",22,"08/02/2019 5:40"
"4721",35,"08/02/2019 8:20"
"4722",-2,"08/02/2019 14:45"
"4723",25,"08/02/2019 5:35"
"4724",15,"08/02/2019 4:55"
"4725",122,"08/02/2019 14:55"
"4726",-2,"08/02/2019 12:30"
"4727",-6,"08/02/2019 11:00"
"4728",2,"08/02/2019 4:55"
"4729",16,"19/12/2018 9:15"
"4730",3,"19/12/2018 6:00"
"4731",20,"19/12/2018 10:50"
"4732",-18,"19/12/2018 13:00"
"4733",69,"19/12/2018 9:35"
"4734",-2,"19/12/2018 13:15"
"4735",2,"19/12/2018 5:40"
"4736",13,"19/12/2018 6:30"
"4737",-12,"19/12/2018 8:20"
"4738",12,"19/12/2018 14:45"
"4739",35,"19/12/2018 5:35"
"4740",-11,"19/12/2018 4:55"
"4741",32,"19/12/2018 14:55"
"4742",-17,"19/12/2018 21:35"
"4743",8,"19/12/2018 12:30"
"4744",-2,"19/12/2018 11:00"
"4745",2,"19/12/2018 4:55"
"4746",24,"13/01/2019 9:15"
"4747",46,"13/01/2019 6:00"
"4748",169,"13/01/2019 10:50"
"4749",197,"13/01/2019 13:00"
"4750",86,"13/01/2019 13:15"
"4751",23,"13/01/2019 5:40"
"4752",53,"13/01/2019 8:20"
"4753",11,"13/01/2019 5:35"
"4754",-3,"13/01/2019 4:55"
"4755",225,"13/01/2019 14:55"
"4756",101,"13/01/2019 21:35"
"4757",72,"13/01/2019 12:30"
"4758",-11,"13/01/2019 11:00"
"4759",-1,"13/01/2019 4:55"
"4760",8,"16/11/2018 6:00"
"4761",-3,"16/11/2018 10:50"
"4762",-11,"16/11/2018 13:00"
"4763",-8,"16/11/2018 9:35"
"4764",-18,"16/11/2018 13:15"
"4765",3,"16/11/2018 5:40"
"4766",-10,"16/11/2018 8:20"
"4767",4,"16/11/2018 5:50"
"4768",9,"16/11/2018 14:55"
"4769",-7,"16/11/2018 12:30"
"4770",-4,"16/11/2018 11:00"
"4771",105,"05/10/2018 5:50"
"4772",23,"05/10/2018 11:05"
"4773",16,"05/10/2018 9:35"
"4774",139,"05/10/2018 13:15"
"4775",33,"05/10/2018 5:40"
"4776",-9,"05/10/2018 9:00"
"4777",47,"05/10/2018 15:15"
"4778",-2,"05/10/2018 18:10"
"4779",27,"05/10/2018 12:40"
"4780",14,"05/10/2018 10:15"
"4781",14,"20/05/2018 5:50"
"4782",-14,"20/05/2018 11:05"
"4783",1,"20/05/2018 13:00"
"4784",-11,"20/05/2018 9:35"
"4785",0,"20/05/2018 13:15"
"4786",-8,"20/05/2018 5:40"
"4787",0,"20/05/2018 9:00"
"4788",-10,"20/05/2018 15:15"
"4789",-9,"20/05/2018 18:10"
"4790",66,"20/05/2018 12:40"
"4791",-5,"20/05/2018 10:15"
"4792",26,"07/04/2019 6:25"
"4793",24,"07/04/2019 5:55"
"4794",-6,"07/04/2019 11:05"
"4795",-16,"07/04/2019 13:05"
"4796",27,"07/04/2019 9:35"
"4797",-12,"07/04/2019 13:15"
"4798",40,"07/04/2019 5:35"
"4799",33,"07/04/2019 9:00"
"4800",23,"07/04/2019 5:50"
"4801",13,"07/04/2019 4:30"
"4802",-4,"07/04/2019 15:00"
"4803",0,"07/04/2019 17:50"
"4804",-3,"07/04/2019 5:10"
"4805",8,"07/04/2019 16:40"
"4806",-9,"07/04/2019 17:10"
"4807",-14,"07/04/2019 5:15"
"4808",-2,"07/04/2019 19:20"
"4809",-20,"07/04/2019 21:45"
"4810",-14,"07/04/2019 22:30"
"4811",-20,"07/04/2019 19:55"
"4812",6,"07/04/2019 12:30"
"4813",-5,"07/04/2019 9:35"
"4814",4,"30/04/2019 6:25"
"4815",58,"30/04/2019 5:55"
"4816",3,"30/04/2019 11:05"
"4817",-11,"30/04/2019 13:05"
"4818",20,"30/04/2019 9:35"
"4819",2,"30/04/2019 5:35"
"4820",15,"30/04/2019 13:15"
"4821",0,"30/04/2019 9:00"
"4822",6,"30/04/2019 5:50"
"4823",-1,"30/04/2019 4:30"
"4824",-1,"30/04/2019 15:00"
"4825",33,"30/04/2019 17:50"
"4826",8,"30/04/2019 5:10"
"4827",13,"30/04/2019 16:40"
"4828",8,"30/04/2019 17:10"
"4829",0,"30/04/2019 5:15"
"4830",24,"30/04/2019 17:20"
"4831",-12,"30/04/2019 21:45"
"4832",20,"30/04/2019 22:30"
"4833",-12,"30/04/2019 19:55"
"4834",2,"30/04/2019 12:30"
"4835",-14,"30/04/2019 9:35"
"4836",1,"07/02/2019 6:30"
"4837",49,"07/02/2019 9:15"
"4838",13,"07/02/2019 6:00"
"4839",3,"07/02/2019 10:50"
"4840",98,"07/02/2019 13:00"
"4841",19,"07/02/2019 9:35"
"4842",5,"07/02/2019 5:40"
"4843",89,"07/02/2019 13:15"
"4844",6,"07/02/2019 8:20"
"4845",26,"07/02/2019 14:45"
"4846",24,"07/02/2019 5:35"
"4847",23,"07/02/2019 4:55"
"4848",62,"07/02/2019 14:55"
"4849",25,"07/02/2019 21:35"
"4850",0,"07/02/2019 12:30"
"4851",-11,"07/02/2019 11:00"
"4852",-2,"07/02/2019 4:55"
"4853",58,"12/08/2018 5:50"
"4854",-3,"12/08/2018 11:05"
"4855",-6,"12/08/2018 13:00"
"4856",-15,"12/08/2018 9:35"
"4857",-8,"12/08/2018 5:40"
"4858",-5,"12/08/2018 9:00"
"4859",15,"12/08/2018 15:15"
"4860",-10,"12/08/2018 12:40"
"4861",-7,"12/08/2018 10:15"
"4862",-8,"16/07/2018 6:20"
"4863",360,"16/07/2018 5:50"
"4864",99,"16/07/2018 13:00"
"4865",20,"16/07/2018 9:35"
"4866",5,"16/07/2018 5:40"
"4867",23,"16/07/2018 9:00"
"4868",96,"16/07/2018 13:15"
"4869",134,"16/07/2018 15:15"
"4870",-8,"16/07/2018 12:40"
"4871",-2,"16/07/2018 10:15"
"4872",-1,"28/02/2019 6:30"
"4873",-2,"28/02/2019 9:15"
"4874",0,"28/02/2019 6:00"
"4875",11,"28/02/2019 10:50"
"4876",1,"28/02/2019 13:00"
"4877",-14,"28/02/2019 9:35"
"4878",-2,"28/02/2019 5:40"
"4879",15,"28/02/2019 13:15"
"4880",-3,"28/02/2019 8:20"
"4881",3,"28/02/2019 14:45"
"4882",-8,"28/02/2019 5:35"
"4883",-13,"28/02/2019 4:55"
"4884",7,"28/02/2019 14:55"
"4885",-19,"28/02/2019 21:35"
"4886",-7,"28/02/2019 11:00"
"4887",5,"01/10/2018 6:20"
"4888",-7,"01/10/2018 5:50"
"4889",-5,"01/10/2018 11:05"
"4890",-8,"01/10/2018 13:00"
"4891",-6,"01/10/2018 9:35"
"4892",1,"01/10/2018 5:40"
"4893",-5,"01/10/2018 9:00"
"4894",18,"01/10/2018 13:15"
"4895",-15,"01/10/2018 15:15"
"4896",-4,"01/10/2018 18:10"
"4897",-15,"01/10/2018 12:40"
"4898",-13,"01/10/2018 10:15"
"4899",33,"26/01/2019 6:30"
"4900",36,"26/01/2019 9:15"
"4901",10,"26/01/2019 6:00"
"4902",13,"26/01/2019 10:50"
"4903",10,"26/01/2019 13:00"
"4904",27,"26/01/2019 9:35"
"4905",24,"26/01/2019 5:40"
"4906",35,"26/01/2019 13:15"
"4907",9,"26/01/2019 8:20"
"4908",-8,"26/01/2019 14:45"
"4909",-5,"26/01/2019 5:35"
"4910",8,"26/01/2019 4:55"
"4911",0,"26/01/2019 14:55"
"4912",-12,"26/01/2019 21:35"
"4913",34,"26/01/2019 12:30"
"4914",-13,"26/01/2019 11:00"
"4915",6,"26/01/2019 4:55"
"4916",-3,"15/06/2018 5:50"
"4917",10,"15/06/2018 11:05"
"4918",-2,"15/06/2018 9:35"
"4919",-11,"15/06/2018 13:15"
"4920",-8,"15/06/2018 5:40"
"4921",-15,"15/06/2018 9:00"
"4922",-10,"15/06/2018 15:15"
"4923",-9,"15/06/2018 18:10"
"4924",-6,"15/06/2018 12:40"
"4925",-24,"15/06/2018 10:15"
