"","minlatedeparted","scheddeplocal"
"10283",-13,"03/09/2018 20:00"
"10284",-16,"03/09/2018 22:05"
"10285",10,"03/09/2018 14:10"
"10286",10,"03/09/2018 16:15"
"10287",12,"03/09/2018 8:35"
"10288",25,"03/09/2018 12:40"
"10289",55,"03/09/2018 7:15"
"10290",14,"03/09/2018 7:10"
"10291",-12,"03/09/2018 17:00"
"10292",-12,"03/09/2018 6:35"
"10293",14,"22/02/2019 7:20"
"10294",0,"22/02/2019 8:30"
"10295",14,"22/02/2019 23:00"
"10296",-2,"22/02/2019 23:10"
"10297",23,"22/02/2019 10:55"
"10298",40,"22/02/2019 14:40"
"10299",20,"22/02/2019 9:50"
"10300",47,"22/02/2019 18:35"
"10301",205,"22/02/2019 18:20"
"10302",8,"22/02/2019 23:25"
"10303",-22,"22/02/2019 3:55"
"10304",34,"22/02/2019 13:55"
"10305",3,"22/02/2019 20:55"
"10306",-6,"22/02/2019 6:50"
"10307",0,"22/02/2019 11:40"
"10308",28,"22/02/2019 15:50"
"10309",5,"22/02/2019 18:00"
"10310",0,"22/02/2019 7:20"
"10311",-5,"22/02/2019 13:30"
"10312",10,"22/02/2019 11:20"
"10313",-5,"22/02/2019 17:40"
"10314",-20,"22/02/2019 5:50"
"10315",32,"22/02/2019 13:45"
"10316",-5,"22/02/2019 7:30"
"10317",1,"22/02/2019 16:25"
"10318",-7,"22/02/2019 5:45"
"10319",3,"22/02/2019 15:55"
"10320",88,"22/02/2019 20:40"
"10321",41,"22/02/2019 21:45"
"10322",-5,"22/02/2019 8:00"
"10323",-9,"22/02/2019 16:50"
"10324",-6,"22/02/2019 9:55"
"10325",42,"22/02/2019 20:00"
"10326",-17,"22/02/2019 6:00"
"10327",32,"22/02/2019 17:25"
"10328",36,"22/02/2019 18:05"
"10329",65,"22/02/2019 19:30"
"10330",20,"22/02/2019 10:40"
"10331",10,"22/02/2019 15:50"
"10332",9,"22/02/2019 9:10"
"10333",18,"22/02/2019 12:55"
"10334",8,"22/02/2019 0:05"
"10335",23,"22/02/2019 7:10"
"10336",18,"22/02/2019 15:25"
"10337",60,"22/02/2019 10:45"
"10338",291,"22/02/2019 16:50"
"10339",45,"22/02/2019 6:40"
"10340",34,"20/01/2019 7:20"
"10341",22,"20/01/2019 8:30"
"10342",38,"20/01/2019 23:00"
"10343",19,"20/01/2019 23:10"
"10344",19,"20/01/2019 10:55"
"10345",-19,"20/01/2019 14:40"
"10346",71,"20/01/2019 9:50"
"10347",-5,"20/01/2019 18:35"
"10348",18,"20/01/2019 18:20"
"10349",11,"20/01/2019 23:25"
"10350",-16,"20/01/2019 3:55"
"10351",-15,"20/01/2019 13:55"
"10352",-26,"20/01/2019 20:55"
"10353",37,"20/01/2019 6:50"
"10354",6,"20/01/2019 11:40"
"10355",-3,"20/01/2019 15:50"
"10356",-6,"20/01/2019 18:00"
"10357",22,"20/01/2019 7:20"
"10358",5,"20/01/2019 13:30"
"10359",0,"20/01/2019 11:20"
"10360",39,"20/01/2019 17:40"
"10361",9,"20/01/2019 5:50"
"10362",70,"20/01/2019 13:45"
"10363",0,"20/01/2019 16:25"
"10364",15,"20/01/2019 5:45"
"10365",8,"20/01/2019 15:55"
"10366",17,"20/01/2019 20:40"
"10367",-12,"20/01/2019 21:45"
"10368",10,"20/01/2019 8:00"
"10369",-13,"20/01/2019 16:50"
"10370",21,"20/01/2019 9:55"
"10371",26,"20/01/2019 20:00"
"10372",32,"20/01/2019 6:00"
"10373",2,"20/01/2019 17:25"
"10374",17,"20/01/2019 18:05"
"10375",35,"20/01/2019 19:30"
"10376",52,"20/01/2019 21:40"
"10377",64,"20/01/2019 10:40"
"10378",-9,"20/01/2019 15:50"
"10379",30,"20/01/2019 9:10"
"10380",61,"20/01/2019 12:55"
"10381",23,"20/01/2019 17:15"
"10382",21,"20/01/2019 10:45"
"10383",13,"20/01/2019 16:50"
"10384",30,"20/01/2019 6:40"
"10385",22,"14/07/2018 7:40"
"10386",-1,"14/07/2018 14:50"
"10387",37,"14/07/2018 23:15"
"10388",21,"14/07/2018 23:35"
"10389",-3,"14/07/2018 12:25"
"10390",-9,"14/07/2018 18:55"
"10391",-3,"14/07/2018 18:25"
"10392",-13,"14/07/2018 4:05"
"10393",5,"14/07/2018 14:15"
"10394",136,"14/07/2018 17:55"
"10395",5,"14/07/2018 20:40"
"10396",-14,"14/07/2018 6:40"
"10397",12,"14/07/2018 4:20"
"10398",-4,"14/07/2018 11:50"
"10399",-14,"14/07/2018 16:15"
"10400",80,"14/07/2018 17:30"
"10401",7,"14/07/2018 7:20"
"10402",0,"14/07/2018 13:40"
"10403",4,"14/07/2018 11:10"
"10404",2,"14/07/2018 17:45"
"10405",-12,"14/07/2018 9:50"
"10406",-4,"14/07/2018 5:55"
"10407",0,"14/07/2018 13:50"
"10408",-9,"14/07/2018 6:55"
"10409",-20,"14/07/2018 10:55"
"10410",-4,"14/07/2018 8:55"
"10411",27,"14/07/2018 7:00"
"10412",-17,"14/07/2018 15:35"
"10413",36,"14/07/2018 20:25"
"10414",80,"14/07/2018 17:25"
"10415",0,"14/07/2018 15:40"
"10416",42,"14/07/2018 9:40"
"10417",-19,"14/07/2018 3:50"
"10418",36,"14/07/2018 21:10"
"10419",-10,"14/07/2018 5:45"
"10420",100,"14/07/2018 18:00"
"10421",20,"14/07/2018 20:00"
"10422",95,"14/07/2018 22:05"
"10423",55,"14/07/2018 14:10"
"10424",-15,"14/07/2018 16:15"
"10425",-23,"14/07/2018 8:35"
"10426",-10,"14/07/2018 12:40"
"10427",24,"14/07/2018 7:15"
"10428",15,"14/07/2018 7:10"
"10429",97,"14/07/2018 8:35"
"10430",4,"14/07/2018 17:00"
"10431",-4,"14/07/2018 6:35"
"10432",0,"18/04/2019 7:45"
"10433",-4,"18/04/2019 14:50"
"10434",-23,"18/04/2019 23:15"
"10435",-12,"18/04/2019 16:15"
"10436",-12,"18/04/2019 23:35"
"10437",-15,"18/04/2019 8:55"
"10438",-26,"18/04/2019 10:40"
"10439",50,"18/04/2019 14:10"
"10440",32,"18/04/2019 12:35"
"10441",-8,"18/04/2019 18:50"
"10442",3,"18/04/2019 18:10"
"10443",-17,"18/04/2019 4:05"
"10444",-7,"18/04/2019 14:00"
"10445",32,"18/04/2019 17:00"
"10446",138,"18/04/2019 20:45"
"10447",152,"18/04/2019 0:15"
"10448",-18,"18/04/2019 6:35"
"10449",-13,"18/04/2019 4:20"
"10450",68,"18/04/2019 16:00"
"10451",73,"18/04/2019 17:30"
"10452",-6,"18/04/2019 7:20"
"10453",17,"18/04/2019 13:40"
"10454",14,"18/04/2019 11:10"
"10455",25,"18/04/2019 11:50"
"10456",58,"18/04/2019 17:45"
"10457",-12,"18/04/2019 9:50"
"10458",-14,"18/04/2019 5:35"
"10459",88,"18/04/2019 13:50"
"10460",31,"18/04/2019 6:55"
"10461",-6,"18/04/2019 7:00"
"10462",33,"18/04/2019 15:30"
"10463",60,"18/04/2019 20:25"
"10464",31,"18/04/2019 22:15"
"10465",18,"18/04/2019 3:00"
"10466",117,"18/04/2019 16:35"
"10467",-21,"18/04/2019 9:40"
"10468",146,"18/04/2019 19:50"
"10469",228,"18/04/2019 17:25"
"10470",8,"18/04/2019 3:25"
"10471",1,"18/04/2019 21:15"
"10472",-20,"18/04/2019 5:45"
"10473",28,"18/04/2019 18:00"
"10474",71,"18/04/2019 20:00"
"10475",5,"18/04/2019 10:55"
"10476",118,"18/04/2019 15:05"
"10477",-27,"18/04/2019 8:35"
"10478",-12,"18/04/2019 12:25"
"10479",78,"18/04/2019 0:05"
"10480",-5,"18/04/2019 7:10"
"10481",2,"18/04/2019 17:35"
"10482",-10,"18/04/2019 8:35"
"10483",-3,"18/04/2019 6:30"
"10484",-5,"18/04/2019 8:30"
"10485",0,"11/03/2019 7:40"
"10486",125,"11/03/2019 8:30"
"10487",-10,"11/03/2019 23:00"
"10488",-3,"11/03/2019 23:40"
"10489",18,"11/03/2019 10:55"
"10490",0,"11/03/2019 14:40"
"10491",14,"11/03/2019 9:50"
"10492",72,"11/03/2019 18:35"
"10493",4,"11/03/2019 6:40"
"10494",-1,"11/03/2019 18:20"
"10495",-10,"11/03/2019 3:55"
"10496",0,"11/03/2019 13:55"
"10497",112,"11/03/2019 20:55"
"10498",-17,"11/03/2019 6:50"
"10499",-9,"11/03/2019 11:40"
"10500",-26,"11/03/2019 15:50"
"10501",40,"11/03/2019 18:00"
"10502",-6,"11/03/2019 7:20"
"10503",35,"11/03/2019 13:30"
"10504",9,"11/03/2019 11:20"
"10505",19,"11/03/2019 17:40"
"10506",3,"11/03/2019 5:50"
"10507",8,"11/03/2019 13:45"
"10508",-5,"11/03/2019 7:30"
"10509",49,"11/03/2019 16:25"
"10510",-17,"11/03/2019 6:10"
"10511",-7,"11/03/2019 15:55"
"10512",-9,"11/03/2019 20:40"
"10513",8,"11/03/2019 21:45"
"10514",37,"11/03/2019 16:50"
"10515",5,"11/03/2019 9:55"
"10516",73,"11/03/2019 20:00"
"10517",-9,"11/03/2019 6:00"
"10518",38,"11/03/2019 17:25"
"10519",122,"11/03/2019 18:05"
"10520",178,"11/03/2019 19:30"
"10521",82,"11/03/2019 21:40"
"10522",-4,"11/03/2019 10:40"
"10523",-14,"11/03/2019 15:50"
"10524",-16,"11/03/2019 9:10"
"10525",8,"11/03/2019 12:55"
"10526",182,"11/03/2019 16:45"
"10527",21,"11/03/2019 7:10"
"10528",-5,"11/03/2019 15:25"
"10529",-3,"11/03/2019 16:50"
"10530",-5,"11/03/2019 6:40"
"10531",25,"11/12/2018 12:40"
"10532",51,"11/12/2018 0:40"
"10533",5,"11/12/2018 7:40"
"10534",-10,"11/12/2018 8:30"
"10535",-7,"11/12/2018 23:00"
"10536",-5,"11/12/2018 16:35"
"10537",-6,"11/12/2018 23:10"
"10538",-3,"11/12/2018 10:55"
"10539",-19,"11/12/2018 14:40"
"10540",3,"11/12/2018 18:35"
"10541",5,"11/12/2018 18:20"
"10542",15,"11/12/2018 23:25"
"10543",-19,"11/12/2018 3:55"
"10544",10,"11/12/2018 13:55"
"10545",-2,"11/12/2018 20:55"
"10546",-11,"11/12/2018 6:50"
"10547",-14,"11/12/2018 11:40"
"10548",9,"11/12/2018 15:50"
"10549",-15,"11/12/2018 18:00"
"10550",-7,"11/12/2018 7:20"
"10551",-10,"11/12/2018 13:30"
"10552",19,"11/12/2018 11:20"
"10553",13,"11/12/2018 17:40"
"10554",2,"11/12/2018 9:50"
"10555",-5,"11/12/2018 5:50"
"10556",4,"11/12/2018 13:45"
"10557",-4,"11/12/2018 7:30"
"10558",0,"11/12/2018 5:45"
"10559",0,"11/12/2018 15:55"
"10560",1,"11/12/2018 20:40"
"10561",-18,"11/12/2018 21:45"
"10562",-1,"11/12/2018 8:00"
"10563",-18,"11/12/2018 16:50"
"10564",-18,"11/12/2018 9:55"
"10565",-6,"11/12/2018 20:00"
"10566",-7,"11/12/2018 6:00"
"10567",-4,"11/12/2018 17:25"
"10568",9,"11/12/2018 18:05"
"10569",9,"11/12/2018 19:30"
"10570",-4,"11/12/2018 21:40"
"10571",28,"11/12/2018 10:40"
"10572",-14,"11/12/2018 15:50"
"10573",-15,"11/12/2018 9:10"
"10574",25,"11/12/2018 12:55"
"10575",12,"11/12/2018 0:05"
"10576",0,"11/12/2018 7:10"
"10577",5,"11/12/2018 16:50"
"10578",-2,"11/12/2018 17:15"
"10579",-2,"11/12/2018 6:40"
"10580",4,"11/12/2018 8:25"
"10581",3,"15/03/2019 12:40"
"10582",1458,"15/03/2019 0:40"
"10583",-2,"10/02/2019 12:40"
"10584",22,"10/02/2019 0:40"
"10585",31,"25/01/2019 12:40"
"10586",23,"25/01/2019 0:40"
"10587",-7,"10/06/2018 7:50"
"10588",57,"10/06/2018 23:15"
"10589",10,"10/06/2018 23:05"
"10590",-3,"10/06/2018 12:25"
"10591",44,"10/06/2018 18:55"
"10592",37,"10/06/2018 8:00"
"10593",-8,"10/06/2018 18:35"
"10594",85,"10/06/2018 23:25"
"10595",-12,"10/06/2018 4:05"
"10596",42,"10/06/2018 14:15"
"10597",345,"10/06/2018 17:55"
"10598",229,"10/06/2018 20:40"
"10599",0,"10/06/2018 6:40"
"10600",-18,"10/06/2018 4:20"
"10601",-10,"10/06/2018 11:50"
"10602",23,"10/06/2018 16:15"
"10603",182,"10/06/2018 17:30"
"10604",20,"10/06/2018 7:20"
"10605",5,"10/06/2018 13:40"
"10606",7,"10/06/2018 11:10"
"10607",142,"10/06/2018 17:45"
"10608",14,"10/06/2018 9:50"
"10609",-9,"10/06/2018 5:55"
"10610",69,"10/06/2018 13:50"
"10611",40,"10/06/2018 6:55"
"10612",43,"10/06/2018 10:55"
"10613",-12,"10/06/2018 8:55"
"10614",-11,"10/06/2018 9:10"
"10615",-5,"10/06/2018 7:00"
"10616",50,"10/06/2018 15:35"
"10617",265,"10/06/2018 20:25"
"10618",370,"10/06/2018 22:15"
"10619",35,"10/06/2018 15:40"
"10620",67,"10/06/2018 9:40"
"10621",-8,"10/06/2018 3:50"
"10622",194,"10/06/2018 21:10"
"10623",17,"10/06/2018 5:45"
"10624",90,"10/06/2018 18:00"
"10625",158,"10/06/2018 20:00"
"10626",133,"10/06/2018 22:05"
"10627",39,"10/06/2018 14:10"
"10628",50,"10/06/2018 8:35"
"10629",10,"10/06/2018 12:40"
"10630",-4,"10/06/2018 6:35"
"10631",30,"10/06/2018 7:15"
"10632",15,"10/06/2018 7:10"
"10633",25,"10/06/2018 16:15"
"10634",-1,"10/06/2018 17:00"
"10635",-8,"10/06/2018 6:35"
"10636",39,"25/08/2018 12:55"
"10637",28,"22/08/2018 12:55"
"10638",2,"09/05/2018 12:55"
"10639",21,"15/07/2018 12:55"
"10640",106,"15/07/2018 22:40"
"10641",10,"10/02/2019 7:20"
"10642",-6,"10/02/2019 8:30"
"10643",2,"10/02/2019 23:00"
"10644",-6,"10/02/2019 10:55"
"10645",7,"10/02/2019 14:40"
"10646",8,"10/02/2019 9:50"
"10647",-1,"10/02/2019 18:35"
"10648",-10,"10/02/2019 18:20"
"10649",15,"10/02/2019 23:25"
"10650",-11,"10/02/2019 3:55"
"10651",59,"10/02/2019 13:55"
"10652",15,"10/02/2019 20:55"
"10653",-15,"10/02/2019 6:50"
"10654",-22,"10/02/2019 11:40"
"10655",17,"10/02/2019 15:50"
"10656",-10,"10/02/2019 18:00"
"10657",-17,"10/02/2019 7:20"
"10658",8,"10/02/2019 13:30"
"10659",-5,"10/02/2019 11:20"
"10660",4,"10/02/2019 17:40"
"10661",7,"10/02/2019 5:50"
"10662",-14,"10/02/2019 13:45"
"10663",-13,"10/02/2019 7:30"
"10664",-8,"10/02/2019 16:25"
"10665",12,"10/02/2019 5:45"
"10666",-17,"10/02/2019 15:55"
"10667",35,"10/02/2019 20:40"
"10668",50,"10/02/2019 21:45"
"10669",-13,"10/02/2019 8:00"
"10670",2,"10/02/2019 16:50"
"10671",44,"10/02/2019 9:55"
"10672",6,"10/02/2019 20:00"
"10673",-2,"10/02/2019 6:00"
"10674",11,"10/02/2019 17:25"
"10675",57,"10/02/2019 18:05"
"10676",40,"10/02/2019 19:30"
"10677",2,"10/02/2019 21:40"
"10678",-1,"10/02/2019 10:40"
"10679",16,"10/02/2019 15:50"
"10680",-10,"10/02/2019 9:10"
"10681",28,"10/02/2019 12:55"
"10682",9,"10/02/2019 0:05"
"10683",0,"10/02/2019 7:10"
"10684",2,"10/02/2019 17:15"
"10685",-10,"10/02/2019 10:45"
"10686",-6,"10/02/2019 16:50"
"10687",0,"10/02/2019 6:40"
"10688",13,"15/03/2019 7:20"
"10689",-5,"15/03/2019 8:30"
"10690",-9,"15/03/2019 23:10"
"10691",26,"15/03/2019 10:55"
"10692",27,"15/03/2019 14:40"
"10693",28,"15/03/2019 9:50"
"10694",25,"15/03/2019 18:35"
"10695",49,"15/03/2019 18:20"
"10696",0,"15/03/2019 23:25"
"10697",-3,"15/03/2019 3:55"
"10698",72,"15/03/2019 13:55"
"10699",138,"15/03/2019 20:55"
"10700",-2,"15/03/2019 6:50"
"10701",1,"15/03/2019 11:40"
"10702",14,"15/03/2019 15:50"
"10703",45,"15/03/2019 18:00"
"10704",-22,"15/03/2019 7:20"
"10705",18,"15/03/2019 13:30"
"10706",15,"15/03/2019 11:20"
"10707",96,"15/03/2019 17:40"
"10708",9,"15/03/2019 5:50"
"10709",75,"15/03/2019 13:45"
"10710",-11,"15/03/2019 7:30"
"10711",5,"15/03/2019 16:25"
"10712",-3,"15/03/2019 5:45"
"10713",-5,"15/03/2019 15:55"
"10714",9,"15/03/2019 20:40"
"10715",45,"15/03/2019 21:45"
"10716",7,"15/03/2019 8:00"
"10717",34,"15/03/2019 16:50"
"10718",47,"15/03/2019 9:55"
"10719",57,"15/03/2019 20:00"
"10720",-2,"15/03/2019 6:00"
"10721",114,"15/03/2019 17:25"
"10722",138,"15/03/2019 18:05"
"10723",178,"15/03/2019 19:30"
"10724",102,"15/03/2019 21:40"
"10725",42,"15/03/2019 10:40"
"10726",10,"15/03/2019 15:50"
"10727",-18,"15/03/2019 9:10"
"10728",93,"15/03/2019 12:55"
"10729",-2,"15/03/2019 0:05"
"10730",5,"15/03/2019 7:10"
"10731",10,"15/03/2019 15:25"
"10732",33,"15/03/2019 10:45"
"10733",46,"15/03/2019 16:50"
"10734",15,"15/03/2019 6:40"
"10735",2,"10/10/2018 12:55"
"10736",10,"10/10/2018 22:40"
"10737",2,"26/10/2018 12:55"
"10738",28,"26/10/2018 22:40"
"10739",30,"25/01/2019 7:20"
"10740",-18,"25/01/2019 8:30"
"10741",11,"25/01/2019 23:10"
"10742",26,"25/01/2019 10:55"
"10743",5,"25/01/2019 14:40"
"10744",51,"25/01/2019 9:50"
"10745",49,"25/01/2019 18:35"
"10746",38,"25/01/2019 18:20"
"10747",0,"25/01/2019 23:25"
"10748",-18,"25/01/2019 3:55"
"10749",35,"25/01/2019 13:55"
"10750",64,"25/01/2019 20:55"
"10751",13,"25/01/2019 6:50"
"10752",-11,"25/01/2019 11:40"
"10753",5,"25/01/2019 15:50"
"10754",47,"25/01/2019 18:00"
"10755",10,"25/01/2019 7:20"
"10756",-11,"25/01/2019 13:30"
"10757",40,"25/01/2019 11:20"
"10758",139,"25/01/2019 17:40"
"10759",-3,"25/01/2019 5:50"
"10760",24,"25/01/2019 13:45"
"10761",-7,"25/01/2019 7:30"
"10762",10,"25/01/2019 16:25"
"10763",-9,"25/01/2019 5:45"
"10764",26,"25/01/2019 15:55"
"10765",-3,"25/01/2019 20:40"
"10766",84,"25/01/2019 21:45"
"10767",12,"25/01/2019 8:00"
"10768",33,"25/01/2019 16:50"
"10769",-12,"25/01/2019 9:55"
"10770",173,"25/01/2019 20:00"
"10771",-5,"25/01/2019 6:00"
"10772",73,"25/01/2019 17:25"
"10773",147,"25/01/2019 18:05"
"10774",102,"25/01/2019 19:30"
"10775",130,"25/01/2019 21:40"
"10776",4,"25/01/2019 10:40"
"10777",21,"25/01/2019 15:50"
"10778",-9,"25/01/2019 9:10"
"10779",30,"25/01/2019 12:55"
"10780",21,"25/01/2019 0:05"
"10781",15,"25/01/2019 7:10"
"10782",5,"25/01/2019 15:25"
"10783",-3,"25/01/2019 10:45"
"10784",15,"25/01/2019 16:50"
"10785",9,"25/01/2019 6:40"
"10786",45,"30/11/2018 7:20"
"10787",19,"30/11/2018 8:30"
"10788",-1,"30/11/2018 23:00"
"10789",10,"30/11/2018 23:10"
"10790",38,"30/11/2018 10:55"
"10791",18,"30/11/2018 14:40"
"10792",43,"30/11/2018 18:35"
"10793",-1,"30/11/2018 18:20"
"10794",-6,"30/11/2018 3:55"
"10795",57,"30/11/2018 13:55"
"10796",128,"30/11/2018 20:55"
"10797",-11,"30/11/2018 6:50"
"10798",13,"30/11/2018 11:40"
"10799",37,"30/11/2018 15:50"
"10800",56,"30/11/2018 18:00"
"10801",-6,"30/11/2018 7:20"
"10802",-3,"30/11/2018 13:30"
"10803",17,"30/11/2018 11:20"
"10804",42,"30/11/2018 17:40"
"10805",25,"30/11/2018 9:50"
"10806",4,"30/11/2018 5:50"
"10807",-1,"30/11/2018 13:45"
"10808",-2,"30/11/2018 7:30"
"10809",47,"30/11/2018 16:25"
"10810",20,"30/11/2018 5:45"
"10811",23,"30/11/2018 15:55"
"10812",64,"30/11/2018 20:40"
"10813",23,"30/11/2018 21:45"
"10814",51,"30/11/2018 8:00"
"10815",75,"30/11/2018 16:50"
"10816",8,"30/11/2018 9:55"
"10817",47,"30/11/2018 20:00"
"10818",18,"30/11/2018 6:00"
"10819",40,"30/11/2018 17:25"
"10820",95,"30/11/2018 18:05"
"10821",155,"30/11/2018 19:30"
"10822",42,"30/11/2018 21:40"
"10823",15,"30/11/2018 10:40"
"10824",99,"30/11/2018 15:50"
"10825",-5,"30/11/2018 9:10"
"10826",33,"30/11/2018 12:55"
"10827",14,"30/11/2018 7:10"
"10828",5,"30/11/2018 15:25"
"10829",12,"30/11/2018 16:50"
"10830",5,"30/11/2018 6:40"
"10831",47,"30/11/2018 8:25"
"10832",-5,"19/04/2019 7:45"
"10833",8,"19/04/2019 14:50"
"10834",-10,"19/04/2019 23:15"
"10835",0,"19/04/2019 23:00"
"10836",-3,"19/04/2019 8:55"
"10837",-22,"19/04/2019 10:40"
"10838",8,"19/04/2019 14:10"
"10839",36,"19/04/2019 12:35"
"10840",-4,"19/04/2019 18:50"
"10841",-5,"19/04/2019 18:10"
"10842",-4,"19/04/2019 23:25"
"10843",-8,"19/04/2019 4:05"
"10844",-12,"19/04/2019 14:00"
"10845",-15,"19/04/2019 17:00"
"10846",-2,"19/04/2019 20:45"
"10847",-13,"19/04/2019 0:15"
"10848",-17,"19/04/2019 6:35"
"10849",-12,"19/04/2019 4:20"
"10850",3,"19/04/2019 16:00"
"10851",-18,"19/04/2019 17:30"
"10852",10,"19/04/2019 7:20"
"10853",-7,"19/04/2019 13:40"
"10854",-21,"19/04/2019 11:10"
"10855",5,"19/04/2019 11:50"
"10856",15,"19/04/2019 17:45"
"10857",-13,"19/04/2019 9:50"
"10858",-10,"19/04/2019 5:35"
"10859",10,"19/04/2019 13:50"
"10860",-7,"19/04/2019 6:55"
"10861",-18,"19/04/2019 9:05"
"10862",-25,"19/04/2019 7:00"
"10863",-9,"19/04/2019 15:30"
"10864",-7,"19/04/2019 20:25"
"10865",-19,"19/04/2019 22:15"
"10866",-3,"19/04/2019 3:00"
"10867",-7,"19/04/2019 8:00"
"10868",20,"19/04/2019 16:35"
"10869",-11,"19/04/2019 9:40"
"10870",-11,"19/04/2019 19:50"
"10871",6,"19/04/2019 17:25"
"10872",-14,"19/04/2019 3:25"
"10873",-15,"19/04/2019 21:15"
"10874",-17,"19/04/2019 5:45"
"10875",-24,"19/04/2019 18:00"
"10876",3,"19/04/2019 20:00"
"10877",-14,"19/04/2019 22:05"
"10878",-22,"19/04/2019 10:55"
"10879",-2,"19/04/2019 15:05"
"10880",-25,"19/04/2019 8:35"
"10881",10,"19/04/2019 12:25"
"10882",3,"19/04/2019 0:05"
"10883",-7,"19/04/2019 7:10"
"10884",-11,"19/04/2019 17:35"
"10885",-6,"19/04/2019 16:10"
"10886",8,"19/04/2019 6:30"
"10887",-14,"19/04/2019 8:30"
"10888",4,"09/05/2018 7:50"
"10889",-2,"09/05/2018 14:50"
"10890",10,"09/05/2018 23:15"
"10891",-5,"09/05/2018 23:35"
"10892",17,"09/05/2018 12:25"
"10893",0,"09/05/2018 18:55"
"10894",21,"09/05/2018 8:00"
"10895",7,"09/05/2018 18:25"
"10896",3,"09/05/2018 4:05"
"10897",85,"09/05/2018 14:15"
"10898",40,"09/05/2018 17:55"
"10899",-18,"09/05/2018 20:40"
"10900",15,"09/05/2018 6:40"
"10901",0,"09/05/2018 4:20"
"10902",-11,"09/05/2018 11:50"
"10903",-8,"09/05/2018 16:15"
"10904",108,"09/05/2018 17:30"
"10905",31,"09/05/2018 7:20"
"10906",46,"09/05/2018 13:40"
"10907",10,"09/05/2018 11:10"
"10908",5,"09/05/2018 17:45"
"10909",23,"09/05/2018 9:50"
"10910",0,"09/05/2018 5:55"
"10911",4,"09/05/2018 13:50"
"10912",-7,"09/05/2018 6:55"
"10913",-1,"09/05/2018 10:55"
"10914",-3,"09/05/2018 8:55"
"10915",20,"09/05/2018 9:10"
"10916",39,"09/05/2018 7:00"
"10917",6,"09/05/2018 15:35"
"10918",15,"09/05/2018 20:25"
"10919",87,"09/05/2018 22:15"
"10920",14,"09/05/2018 17:25"
"10921",54,"09/05/2018 15:40"
"10922",55,"09/05/2018 9:40"
"10923",5,"09/05/2018 3:50"
"10924",53,"09/05/2018 21:10"
"10925",4,"09/05/2018 5:45"
"10926",131,"09/05/2018 18:00"
"10927",-12,"09/05/2018 23:05"
"10928",84,"09/05/2018 20:00"
"10929",-6,"09/05/2018 22:05"
"10930",22,"09/05/2018 14:10"
"10931",5,"09/05/2018 8:35"
"10932",-13,"09/05/2018 12:40"
"10933",-5,"09/05/2018 5:40"
"10934",-5,"09/05/2018 7:15"
"10935",-1,"09/05/2018 7:10"
"10936",-2,"09/05/2018 16:15"
"10937",-4,"09/05/2018 17:00"
"10938",7,"09/05/2018 6:35"
"10939",15,"25/08/2018 7:40"
"10940",23,"25/08/2018 14:50"
"10941",-12,"25/08/2018 23:15"
"10942",0,"25/08/2018 23:35"
"10943",-2,"25/08/2018 18:55"
"10944",13,"25/08/2018 8:00"
"10945",3,"25/08/2018 18:25"
"10946",-5,"25/08/2018 4:05"
"10947",14,"25/08/2018 14:15"
"10948",125,"25/08/2018 17:55"
"10949",-14,"25/08/2018 6:40"
"10950",-18,"25/08/2018 4:20"
"10951",-9,"25/08/2018 11:50"
"10952",-3,"25/08/2018 16:15"
"10953",15,"25/08/2018 17:30"
"10954",0,"25/08/2018 7:20"
"10955",8,"25/08/2018 13:40"
"10956",-10,"25/08/2018 11:10"
"10957",105,"25/08/2018 17:45"
"10958",42,"25/08/2018 9:50"
"10959",5,"25/08/2018 5:55"
"10960",-17,"25/08/2018 13:50"
"10961",-7,"25/08/2018 8:55"
"10962",16,"25/08/2018 7:00"
"10963",18,"25/08/2018 15:35"
"10964",-34,"25/08/2018 22:15"
"10965",28,"25/08/2018 17:25"
"10966",-12,"25/08/2018 15:40"
"10967",72,"25/08/2018 9:40"
"10968",-4,"25/08/2018 3:50"
"10969",-1,"25/08/2018 21:10"
"10970",0,"25/08/2018 5:45"
"10971",-18,"25/08/2018 18:00"
"10972",-2,"25/08/2018 23:05"
"10973",0,"25/08/2018 20:00"
"10974",-16,"25/08/2018 22:05"
"10975",99,"25/08/2018 14:10"
"10976",6,"25/08/2018 16:15"
"10977",-12,"25/08/2018 8:35"
"10978",48,"25/08/2018 12:40"
"10979",-3,"25/08/2018 7:15"
"10980",5,"25/08/2018 7:10"
"10981",-7,"25/08/2018 17:50"
"10982",26,"25/08/2018 8:35"
"10983",0,"25/08/2018 6:35"
"10984",84,"15/07/2018 14:50"
"10985",43,"15/07/2018 23:15"
"10986",6,"15/07/2018 23:05"
"10987",6,"15/07/2018 12:25"
"10988",-9,"15/07/2018 18:55"
"10989",51,"15/07/2018 8:00"
"10990",52,"15/07/2018 18:35"
"10991",13,"15/07/2018 23:25"
"10992",-20,"15/07/2018 4:05"
"10993",10,"15/07/2018 14:15"
"10994",44,"15/07/2018 17:55"
"10995",28,"15/07/2018 20:40"
"10996",-1,"15/07/2018 6:40"
"10997",-13,"15/07/2018 4:20"
"10998",22,"15/07/2018 11:50"
"10999",-25,"15/07/2018 16:15"
"11000",7,"15/07/2018 17:30"
"11001",30,"15/07/2018 7:20"
"11002",-5,"15/07/2018 13:40"
"11003",-7,"15/07/2018 11:10"
